frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange
105,3530.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.4478201653362116,0.0,8.965368675399626,,,,,,,,,
106,3566.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.0008934065925105761,0.0,17.868131850309197,,,,,,,,,
107,3597.8,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.451411714274539,0.0,8.974387957744321,,,,,,,,,
108,3630.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.44782016533621066,0.0,-8.965368675399645,,,,,,,,,
109,3666.5,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.4458072067625361,0.0,-8.951951943022822,,,,,,,,,
110,3698.4,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,0.44603691176184196,0.0,8.86753303701476,,,,,,,,,
111,3730.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
112,3766.1,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
113,3798.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,-0.012596191984063133,0.0,-17.994559977231773,,,,,,,,,
114,3830.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
115,3866.2,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,11,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
116,3898.0,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,579,30.64623008943126,51.88352988824766,0.0,-0.026568853247479908,0.0,17.712568831653233,,,,,,,,,
117,3934.9,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
118,3966.3,10,718,975,64.33916141582353,87.36863841285228,0.0,0.0,0.0,0.0,10,342,580,30.64623008943126,51.97313874815828,0.0,0.0,0.0,0.0,,,,,,,,,
