frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1067,759,72.65399203999172,51.68170567793225,,,,,,,,,,,,,
1,148.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,33,520,2.2470306816492283,35.40775619568481,,,,,,,,,,,,,
2,229.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,781,906,,,,,,,,,,,,,,,
3,249.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,383,1020,26.07917427489862,69.45367561461251,,,,,,,,,,,,,
4,266.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,975,555,66.38954286690903,37.79097055500975,,,,,,,,,,,,,
45,1514.0,14,1086,786,73.94773697791096,53.52018532655435,-0.3440741292307289,0.0,6.635952347747903,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,418,484,28.462388634223558,32.956449997522014,27.98230084335991,9.987705327095926,17.533760301667204,9.995523208468985
46,1545.7,14,1087,786,74.01582881674882,53.52018532655435,0.00270741552329607,0.0,-13.537077616484714,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,432,489,29.415674377953536,33.29690919171129,29.524822128806516,10.180599711240436,32.66849089800588,13.132179980896383
47,1582.1,14,1087,786,74.01582881674882,53.52018532655435,0.3111373497136603,0.0,-6.515965439029535,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,446,494,30.36896012168351,33.63736838590057,30.949897672825625,11.000314261173259,68.57115462015062,23.471121581424555
48,1617.7,14,1086,786,73.94773697791096,53.52018532655435,0.36888812491959716,0.36888812491959716,7.114525070773327,7.114525070773327,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,462,500,31.4584295430892,34.0459194189277,31.5878313168243,11.318807694790848,52.0039537477907,15.676653603390625
49,1646.2,15,1086,786,73.94773697791096,53.52018532655435,0.00406925366189322,0.0,13.564178872974212,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,11,478,505,32.547898964494884,34.38637861311698,32.285747909063865,11.214963605176667,22.27530572403064,7.452176117337055
50,1677.6,14,1087,786,74.01582881674882,53.52018532655435,-0.33062088598213024,0.0,-6.923997612191209,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,494,511,33.63736838590057,34.79492964614411,34.07114995870837,11.832675816138527,-3.2046146016639288,-6.0394659800577015
51,1713.6,14,1087,787,74.01582881674882,53.588277165392206,0.3620896999790763,0.02774664777601819,-7.256306612807126,-14.229050141546617,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,510,517,34.726837807306254,35.20348067917124,34.766144313553035,11.83935678709574,14.27994607971173,-4.8205724291488545
52,1746.1,14,1087,786,74.01582881674882,53.52018532655435,0.34011634324228684,0.34285644369803236,-6.836509411905262,6.863992866827484,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,527,522,35.8843990675498,35.54393987336052,34.837092334866135,12.296250265380884,28.802660758497368,14.195204467332003
53,1778.0,15,1086,786,73.94773697791096,53.52018532655435,0.006134522708570546,0.0,13.632272685711142,0.0,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,544,528,37.04196032779334,35.95249090638765,35.782884751857935,12.26929398959539,37.302917254045724,14.737039156489185
54,1813.4,14,1087,786,74.01582881674882,53.52018532655435,0.0,-0.002723684448249634,0.0,13.618422241260689,14,271,804,18.452888325058815,54.745838425635746,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,12,562,534,38.26761342687474,36.36104193941479,36.08623961016663,12.25390535900587,12.17486948368705,13.12815904057434
