frame_no,timestamp,size_px-darkorange,position_px_x-darkorange,position_px_y-darkorange,rx-darkorange,ry-darkorange,vx-darkorange,vy-darkorange,ax-darkorange,ay-darkorange,size_px-green,position_px_x-green,position_px_y-green,rx-green,ry-green,vx-green,vy-green,ax-green,ay-green,size_px-hotpink,position_px_x-hotpink,position_px_y-hotpink,rx-hotpink,ry-hotpink,vx-hotpink,vy-hotpink,ax-hotpink,ay-hotpink,size_px-lightorange,position_px_x-lightorange,position_px_y-lightorange,rx-lightorange,ry-lightorange,vx-lightorange,vy-lightorange,ax-lightorange,ay-lightorange,size_px-yellowneon,position_px_x-yellowneon,position_px_y-yellowneon,rx-yellowneon,ry-yellowneon,vx-yellowneon,vy-yellowneon,ax-yellowneon,ay-yellowneon
0,119.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,5,3.050514379935922,0.5447347107028432,,,,,,,,,,,,,
1,119.8,7,601,479,65.47711222648175,52.18558528533238,,,,,,,,,,,,,,,,,,,,,,,25,498,207,54.25557718600318,22.552017023097708,,,,,,,,,,,,,
2,211.5,5,593,493,,,,,,,,,,,,,,,,,,,,,,,,,25,511,259,,,,,,,,,,,,,,,
3,232.3,10,592,488,64.49658974721663,53.1661077645975,,,,,,,,,,,,,,,,,,,,,,,11,536,280,58.39556098734479,30.505143799359217,,,,,,,,,,,,,
45,1517.2,,,,,,,,,,10,541,643,58.940295698047635,70.05288379638563,-0.6322517396348066,0.0,-11.795741411097135,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,0.4707430617943088,0.0,-10.17822836312019,,,,,,,,,,,,,,,,,,
46,1545.0,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.570281588991423,0.0,11.57932160388676,,,,,,,,,,,,,,,,,,
47,1573.5,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.5458252706842338,-0.5436463296624479,10.905599813870815,-10.8838104036526,9,595,484,64.82343057363833,52.73031999603522,0.0,0.5436463296624833,0.0,10.88381040365331,,,,,,,,,,,,,,,,,,
48,1609.7,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.6153528328636169,0.0,12.16112317912286,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,-0.5140988646312743,0.0,-11.115651127162689,,,,,,,,,,,,,,,,,,
49,1641.5,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,0.0,0.0,0.0,0.0,9,595,485,64.82343057363833,52.83926693817579,0.0,0.044934680850903866,0.0,-22.467340425451923,,,,,,,,,,,,,,,,,,
50,1673.6,,,,,,,,,,10,540,642,58.831348755907065,69.94393685424507,0.0,-2.4861989388171917e-15,0.0,21.745874932372804,9,595,485,64.82343057363833,52.83926693817579,0.0,0.5441905201826662,0.0,-10.872937466187123,,,,,,,,,,,,,,,,,,
51,1710.9,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,-0.5329033957946007,0.0,10.744020076504064,,,,,,,,,,,,,,,,,,
52,1742.0,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.008698488870836692,0.0,21.746222177092374,,,,,,,,,,,,,,,,,,
53,1773.7,,,,,,,,,,10,540,643,58.831348755907065,70.05288379638563,-0.5458252706842363,0.5436463296624454,-10.90559981387084,-10.883810403652575,9,595,485,64.82343057363833,52.83926693817579,0.5458252706842719,0.0,10.90559981387155,0.0,,,,,,,,,,,,,,,,,,
54,1810.1,,,,,,,,,,11,540,643,58.831348755907065,70.05288379638563,0.0,0.0,0.0,0.0,9,595,484,64.82343057363833,52.73031999603522,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
